code,res
W06000003,4311
S12000041,4257
W06000003,4285
S12000041,4181
W06000003,4262
S12000041,4111
W06000003,4248
S12000041,4017
W06000003,4212
S12000041,3952
W06000003,4196
S12000041,3896
W06000003,4196
S12000041,3860
W06000003,4184
S12000041,3782
W06000003,4161
S12000041,3725
W06000003,4150
S12000041,3673
W06000003,4132
S12000041,3665
W06000003,4105
S12000041,3650
W06000003,4098
S12000041,3634
W06000003,4098
S12000041,3621
W06000003,4083
S12000041,3603
W06000003,4069
S12000041,3595
W06000003,4045
S12000041,3583
W06000003,4030
S12000041,3573
W06000003,4002
S12000041,3550
W06000003,3990
S12000041,3518
W06000003,3990
S12000041,3489
W06000003,3986
S12000041,3463
W06000003,3976
S12000041,3435
W06000003,3949
S12000041,3418
W06000003,3947
S12000041,3398
W06000003,3942
S12000041,3374
W06000003,3937
S12000041,3340
W06000003,3937
S12000041,3276
W06000003,3930
S12000041,3251
W06000003,3927
S12000041,3241
W06000003,3917
S12000041,3232
W06000003,3908
S12000041,3226
W06000003,3908
S12000041,3221
W06000003,3904
S12000041,3216
W06000003,3904
S12000041,3208
W06000003,3903
S12000041,3205
W06000003,3899
S12000041,3195
W06000003,3898
S12000041,3194
W06000003,3893
S12000041,3192
W06000003,3889
S12000041,3188
W06000003,3889
S12000041,3187
W06000003,3889
S12000041,3185
W06000003,3889
S12000041,3182
W06000003,3889
S12000041,3179
W06000003,3888
S12000041,3171
W06000003,3887
S12000041,3169
W06000003,3884
S12000041,3167
W06000003,3882
S12000041,3166
W06000003,3882
S12000041,3164
W06000003,3882
S12000041,3164
W06000003,3880
S12000041,3162
W06000003,3879
S12000041,3161
W06000003,3879
S12000041,3161
W06000003,3878
S12000041,3154
W06000003,3877
S12000041,3150
W06000003,3877
S12000041,3149
W06000003,3875
S12000041,3147
W06000003,3875
S12000041,3147
W06000003,3874
S12000041,3144
W06000003,3872
S12000041,3144
W06000003,3872
S12000041,3143
W06000003,3871
S12000041,3142
W06000003,3871
S12000041,3141
W06000003,3870
S12000041,3140
W06000003,3869
S12000041,3137
W06000003,3869
S12000041,3136
W06000003,3869
S12000041,3135
W06000003,3868
S12000041,3135
S12000041,3135
W06000003,3864
S12000041,3135
W06000003,3862
S12000041,3134
W06000003,3862
S12000041,3133
W06000003,3862
S12000041,3132
W06000003,3862
S12000041,3129
W06000003,3862
S12000041,3128
S12000041,3124
W06000003,3861
S12000041,3118
W06000003,3858
S12000041,3117
W06000003,3857
S12000041,3117
S12000041,3116
W06000003,3855
S12000041,3114
W06000003,3853
S12000041,3111
W06000003,3852
S12000041,3109
W06000003,3851
S12000041,3109
W06000003,3846
S12000041,3105
W06000003,3843
S12000041,3102
W06000003,3840
S12000041,3068
W06000003,3838
S12000041,3068
S12000041,3068
W06000003,3835
S12000041,3068
S12000041,3068
W06000003,3834
S12000041,3060
W06000003,3829
S12000041,3052
W06000003,3827
S12000041,3050
W06000003,3823
S12000041,3045
W06000003,3821
S12000041,3037
W06000003,3815
S12000041,3030
W06000003,3808
S12000041,3019
W06000003,3800
S12000041,3010
W06000003,3793
S12000041,3005
W06000003,3783
S12000041,3003
W06000003,3777
S12000041,2998
W06000003,3771
S12000041,2995
W06000003,3762
S12000041,2994
W06000003,3754
S12000041,2987
W06000003,3743
S12000041,2984
W06000003,3728
S12000041,2978
W06000003,3718
S12000041,2975
W06000003,3714
S12000041,2973
W06000003,3698
S12000041,2970
W06000003,3683
S12000041,2967
W06000003,3675
S12000041,2961
W06000003,3664
S12000041,2956
W06000003,3656
S12000041,2956
W06000003,3646
S12000041,2947
W06000003,3623
S12000041,2941
W06000003,3613
S12000041,2932
W06000003,3602
S12000041,2923
W06000003,3588
S12000041,2915
W06000003,3574
S12000041,2904
W06000003,3568
S12000041,2894
W06000003,3558
S12000041,2891
W06000003,3557
S12000041,2886
W06000003,3535
S12000041,2880
W06000003,3515
S12000041,2862
W06000003,3503
S12000041,2860
W06000003,3489
S12000041,2854
W06000003,3476
S12000041,2843
W06000003,3466
S12000041,2837
W06000003,3449
S12000041,2828
W06000003,3430
S12000041,2818
W06000003,3421
S12000041,2815
W06000003,3402
S12000041,2807
W06000003,3389
S12000041,2800
W06000003,3368
S12000041,2782
W06000003,3343
S12000041,2776
W06000003,3332
S12000041,2768
W06000003,3324
S12000041,2758
W06000003,3310
S12000041,2749
W06000003,3295
S12000041,2743
W06000003,3284
S12000041,2737
W06000003,3269
S12000041,2720
W06000003,3255
S12000041,2714
W06000003,3238
S12000041,2697
W06000003,3200
S12000041,2680
W06000003,3179
S12000041,2657
W06000003,3152
S12000041,2634
W06000003,3135
S12000041,2613
W06000003,3106
S12000041,2583
W06000003,3100
S12000041,2574
W06000003,3068
S12000041,2560
W06000003,3049
S12000041,2539
W06000003,3041
S12000041,2528
W06000003,3016
S12000041,2508
W06000003,3009
S12000041,2496
W06000003,2989
S12000041,2443
W06000003,2970
S12000041,2419
W06000003,2954
S12000041,2402
W06000003,2946
S12000041,2385
W06000003,2928
S12000041,2361
W06000003,2904
S12000041,2326
W06000003,2883
S12000041,2297
W06000003,2859
S12000041,2258
W06000003,2834
S12000041,2236
W06000003,2812
S12000041,2220
W06000003,2779
S12000041,2211
W06000003,2746
S12000041,2170
W06000003,2707
S12000041,2124
W06000003,2672
S12000041,2103
W06000003,2634
S12000041,2074
W06000003,2603
S12000041,2052
W06000003,2585
S12000041,2022
W06000003,2558
S12000041,1999
W06000003,2519
S12000041,1966
W06000003,2448
S12000041,1919
W06000003,2416
S12000041,1868
W06000003,2374
S12000041,1816
W06000003,2349
S12000041,1616
W06000003,2334
S12000041,1616
W06000003,2305
S12000041,1616
W06000003,2273
S12000041,1616
S12000041,1616
W06000003,2224
S12000041,1570
W06000003,2197
S12000041,1543
W06000003,2170
S12000041,1426
W06000003,2150
S12000041,1426
W06000003,2130
S12000041,1426
W06000003,2069
S12000041,1426
S12000041,1426
W06000003,2046
S12000041,1406
W06000003,2019
S12000041,1391
W06000003,2010
S12000041,1375
W06000003,1993
S12000041,1357
W06000003,1980
S12000041,1350
W06000003,1972
S12000041,1345
W06000003,1963
S12000041,1332
W06000003,1948
S12000041,1323
W06000003,1897
S12000041,1317
W06000003,1890
S12000041,1314
W06000003,1884
S12000041,1323
S12000041,1316
W06000003,1873
S12000041,1302
W06000003,1863
S12000041,1286
W06000003,1854
S12000041,1275
W06000003,1842
S12000041,1257
W06000003,1824
S12000041,1253
W06000003,1813
S12000041,1243
W06000003,1782
S12000041,1239
W06000003,1764
S12000041,1232
W06000003,1752
S12000041,1222
W06000003,1747
S12000041,1199
W06000003,1740
S12000041,1188
W06000003,1727
S12000041,1181
W06000003,1727
S12000041,1165
W06000003,1720
S12000041,1176
W06000003,1709
S12000041,1166
W06000003,1706
S12000041,1138
W06000003,1703
S12000041,1138
W06000003,1699
S12000041,1127
W06000003,1692
S12000041,1116
W06000003,1691
S12000041,1094
W06000003,1690
S12000041,1087
W06000003,1690
S12000041,1075
W06000003,1684
S12000041,1064
W06000003,1671
S12000041,1044
W06000003,1665
S12000041,1023
W06000003,1654
S12000041,1006
W06000003,1654
S12000041,999
W06000003,1645
S12000041,985
W06000003,1635
S12000041,967
W06000003,1628
S12000041,954
W06000003,1616
S12000041,937
W06000003,1605
S12000041,919
W06000003,1595
S12000041,908
W06000003,1586
S12000041,901
W06000003,1577
S12000041,886
W06000003,1556
S12000041,864
W06000003,1544
S12000041,847
W06000003,1530
S12000041,838
W06000003,1516
S12000041,822
W06000003,1511
S12000041,817
W06000003,1495
S12000041,808
W06000003,1476
S12000041,797
W06000003,1468
S12000041,794
W06000003,1443
S12000041,780
W06000003,1427
S12000041,777
W06000003,1395
S12000041,767
W06000003,1374
S12000041,757
W06000003,1358
S12000041,743
W06000003,1336
S12000041,739
W06000003,1315
S12000041,734
W06000003,1300
S12000041,728
W06000003,1294
S12000041,710
W06000003,1281
S12000041,695
W06000003,1263
S12000041,685
W06000003,1235
S12000041,678
W06000003,1213
S12000041,677
W06000003,1198
S12000041,671
W06000003,1178
S12000041,664
W06000003,1157
S12000041,652
W06000003,1137
S12000041,638
W06000003,1107
S12000041,624
W06000003,1078
S12000041,619
W06000003,1054
S12000041,615
W06000003,1036
S12000041,609
W06000003,1008
S12000041,601
W06000003,978
S12000041,598
W06000003,963
S12000041,594
W06000003,953
S12000041,591
W06000003,943
S12000041,585
W06000003,939
S12000041,582
W06000003,926
S12000041,574
W06000003,915
S12000041,567
W06000003,897
S12000041,564
W06000003,881
S12000041,559
W06000003,870
S12000041,555
W06000003,864
S12000041,555
W06000003,855
S12000041,554
W06000003,847
S12000041,549
W06000003,837
S12000041,543
W06000003,828
S12000041,541
W06000003,821
S12000041,541
W06000003,816
S12000041,541
W06000003,811
S12000041,537
W06000003,808
S12000041,533
W06000003,806
S12000041,534
W06000003,799
S12000041,532
W06000003,792
S12000041,531
W06000003,787
S12000041,530
W06000003,783
S12000041,530
W06000003,777
S12000041,530
W06000003,766
S12000041,530
W06000003,764
S12000041,530
W06000003,756
S12000041,530
W06000003,755
S12000041,528
W06000003,751
S12000041,527
W06000003,749
S12000041,526
W06000003,747
S12000041,524
W06000003,745
S12000041,524
W06000003,744
S12000041,525
W06000003,742
S12000041,523
W06000003,741
S12000041,523
W06000003,739
S12000041,520
W06000003,737
S12000041,520
W06000003,734
S12000041,518
W06000003,733
S12000041,516
W06000003,733
S12000041,512
W06000003,732
S12000041,511
W06000003,732
S12000041,508
W06000003,731
S12000041,504
W06000003,731
S12000041,503
W06000003,731
S12000041,499
W06000003,730
S12000041,496
W06000003,730
S12000041,487
W06000003,730
S12000041,484
W06000003,730
S12000041,477
W06000003,729
S12000041,475
W06000003,728
S12000041,474
W06000003,728
S12000041,474
W06000003,728
S12000041,474
W06000003,728
S12000041,474
W06000003,727
S12000041,474
W06000003,727
S12000041,473
W06000003,725
S12000041,472
W06000003,724
S12000041,471
W06000003,723
S12000041,469
W06000003,722
S12000041,468
W06000003,721
S12000041,467
W06000003,721
S12000041,466
W06000003,721
S12000041,465
W06000003,721
S12000041,465
W06000003,721
S12000041,464
W06000003,718
S12000041,464
W06000003,718
S12000041,464
W06000003,716
S12000041,464
W06000003,716
S12000041,464
W06000003,716
S12000041,463
W06000003,716
W06000003,716
W06000003,716
W06000003,715
W06000003,712
W06000003,712
W06000003,711
W06000003,711
W06000003,710
W06000003,708
W06000003,708
W06000003,707
W06000003,707
W06000003,703
W06000003,699
W06000003,697
W06000003,672
W06000003,671
W06000003,669
W06000003,668
W06000003,668
W06000003,667
W06000003,667
W06000003,667
W06000003,666
W06000003,666
W06000003,664
W06000003,664
W06000003,662
W06000003,659
W06000003,656
W06000003,656
W06000003,653
W06000003,649
W06000003,646
W06000003,642
W06000003,641
W06000003,630
W06000003,627
W06000003,621
W06000003,621
W06000003,620
W06000003,616
W06000003,608
W06000003,590
W06000003,587
W06000003,584
W06000003,575
W06000003,575
W06000003,567
W06000003,565
W06000003,563
W06000003,561
W06000003,558
W06000003,550
W06000003,550
W06000003,544
W06000003,531
W06000003,523
W06000003,518
W06000003,514
W06000003,501
E06000032,29633
E06000044,23745
E07000073,11431
E07000173,14324
E07000175,13018
E07000192,11287
E07000195,13899
E07000228,12313
E07000242,14356
E09000004,30800
E09000023,33009
N09000007,14198
S12000023,278
S12000036,49036
W06000001,3948
N09000007,14083
S12000023,274
S12000036,48678
W06000001,3908
N09000007,13923
S12000023,271
S12000036,48371
W06000001,3864
N09000007,13585
S12000023,261
S12000036,47988
W06000001,3798
N09000007,13585
S12000023,240
S12000036,47119
W06000001,3740
N09000007,13585
S12000023,240
S12000036,47119
W06000001,3740
N09000007,13443
S12000023,238
S12000036,46566
W06000001,3695
N09000007,13274
S12000023,232
S12000036,45967
W06000001,3643
N09000007,13172
S12000023,219
S12000036,45512
W06000001,3605
N09000007,13038
S12000023,213
S12000036,44978
W06000001,3572
N09000007,12652
S12000023,210
S12000036,44280
W06000001,3468
N09000007,12652
S12000023,208
S12000036,43673
W06000001,3443
N09000007,12652
S12000023,207
S12000036,43204
W06000001,3443
N09000007,12566
S12000023,205
S12000036,42762
W06000001,3389
N09000007,12523
S12000023,203
S12000036,42144
W06000001,3358
N09000007,12403
S12000023,199
S12000036,41547
W06000001,3317
N09000007,12070
S12000023,195
S12000036,41014
W06000001,3251
N09000007,12070
S12000023,195
S12000036,40641
W06000001,3251
N09000007,12070
S12000023,192
S12000036,39954
W06000001,3214
N09000007,12070
S12000023,191
S12000036,39473
W06000001,3214
N09000007,11965
S12000023,190
S12000036,38768
W06000001,3185
N09000007,11882
S12000023,188
S12000036,38342
W06000001,3152
N09000007,11788
S12000023,187
S12000036,37804
W06000001,3129
N09000007,11677
S12000023,186
S12000036,37343
W06000001,3094
N09000007,11467
S12000023,184
S12000036,37033
W06000001,3058
N09000007,11467
S12000023,184
S12000036,36668
W06000001,3038
N09000007,11467
S12000023,181
S12000036,36286
W06000001,3038
N09000007,11355
S12000023,178
S12000036,35859
W06000001,3011
N09000007,11236
S12000023,173
S12000036,35512
W06000001,2992
N09000007,11174
S12000023,171
S12000036,35237
W06000001,2979
N09000007,11086
S12000023,171
S12000036,35027
W06000001,2969
N09000007,10853
S12000023,171
S12000036,34863
W06000001,2948
N09000007,10853
S12000023,171
S12000036,34728
W06000001,2938
N09000007,10853
S12000023,170
S12000036,34606
W06000001,2938
N09000007,10769
S12000023,167
S12000036,34483
W06000001,2923
N09000007,10658
S12000023,166
S12000036,34355
W06000001,2896
N09000007,10575
S12000023,162
S12000036,34201
W06000001,2896
N09000007,10499
S12000023,155
S12000036,34087
W06000001,2884
N09000007,10268
S12000023,154
S12000036,33985
W06000001,2851
N09000007,10268
S12000023,154
S12000036,33894
W06000001,2840
N09000007,10268
S12000023,151
S12000036,33760
W06000001,2840
N09000007,10191
S12000023,151
S12000036,33651
W06000001,2830
N09000007,10075
S12000023,151
S12000036,33510
W06000001,2823
N09000007,10003
S12000023,147
S12000036,33404
W06000001,2820
N09000007,9921
S12000023,146
S12000036,33284
W06000001,2807
N09000007,9697
S12000023,146
S12000036,33207
W06000001,2783
N09000007,9697
S12000023,146
S12000036,33031
W06000001,2774
N09000007,9697
S12000023,146
S12000036,33031
W06000001,2774
N09000007,9628
S12000023,146
S12000036,32904
W06000001,2767
N09000007,9544
S12000023,146
S12000036,32772
W06000001,2753
N09000007,9438
S12000023,152
S12000036,32728
W06000001,2745
N09000007,9327
S12000023,150
S12000036,32650
W06000001,2734
N09000007,9096
S12000023,150
S12000036,32540
W06000001,2722
N09000007,9096
S12000023,146
S12000036,32417
W06000001,2704
N09000007,9096
S12000023,144
S12000036,32291
W06000001,2704
N09000007,9017
S12000023,143
S12000036,32135
W06000001,2694
N09000007,8930
S12000023,141
S12000036,31929
W06000001,2680
N09000007,8795
S12000023,140
S12000036,31760
W06000001,2676
N09000007,8743
S12000023,139
S12000036,31580
W06000001,2667
N09000007,8490
S12000023,138
S12000036,31363
W06000001,2649
N09000007,8490
S12000023,138
S12000036,31157
W06000001,2640
N09000007,8490
S12000023,137
S12000036,30912
W06000001,2640
N09000007,8408
S12000023,135
S12000036,30623
W06000001,2634
N09000007,8344
S12000023,133
S12000036,30390
W06000001,2617
N09000007,8131
S12000023,130
S12000036,30079
W06000001,2596
N09000007,8131
S12000023,128
S12000036,29724
W06000001,2580
N09000007,8131
S12000023,125
S12000036,29445
W06000001,2563
N09000007,8131
S12000023,125
S12000036,29215
W06000001,2549
N09000007,8131
S12000023,119
S12000036,28904
W06000001,2549
N09000007,8090
S12000023,116
S12000036,28496
W06000001,2534
N09000007,8053
S12000023,107
S12000036,28141
W06000001,2522
N09000007,8003
S12000023,102
S12000036,27637
W06000001,2504
N09000007,7982
S12000023,100
S12000036,27354
W06000001,2496
N09000007,7891
S12000023,100
S12000036,26989
W06000001,2460
N09000007,7891
S12000023,100
S12000036,26661
W06000001,2456
N09000007,7891
S12000023,95
S12000036,26245
W06000001,2456
N09000007,7872
S12000023,93
S12000036,25773
W06000001,2448
N09000007,7853
S12000023,92
S12000036,25183
W06000001,2425
N09000007,7832
S12000023,89
S12000036,24674
W06000001,2413
N09000007,7816
S12000023,87
S12000036,24220
W06000001,2408
N09000007,7756
S12000023,87
S12000036,23722
W06000001,2391
N09000007,7756
S12000023,86
S12000036,23302
W06000001,2379
N09000007,7756
S12000023,85
S12000036,22762
W06000001,2379
N09000007,7741
S12000023,85
S12000036,22623
W06000001,2368
N09000007,7725
S12000023,82
S12000036,22094
W06000001,2359
N09000007,7718
S12000023,81
S12000036,21590
W06000001,2356
N09000007,7712
S12000023,80
S12000036,21267
W06000001,2355
N09000007,7687
S12000023,80
S12000036,21017
W06000001,2353
N09000007,7687
S12000023,80
S12000036,20826
W06000001,2347
N09000007,7687
S12000023,77
S12000036,20617
W06000001,2347
N09000007,7680
S12000023,76
S12000036,20481
W06000001,2346
N09000007,7671
S12000023,76
S12000036,20297
W06000001,2343
N09000007,7663
S12000023,76
S12000036,20092
W06000001,2341
N09000007,7656
S12000023,76
S12000036,19965
W06000001,2338
N09000007,7641
S12000023,76
S12000036,19825
W06000001,2336
N09000007,7641
S12000023,76
S12000036,19672
W06000001,2330
N09000007,7641
S12000023,76
S12000036,19460
W06000001,2330
N09000007,7637
S12000023,76
S12000036,19337
W06000001,2328
N09000007,7633
S12000023,76
S12000036,19195
W06000001,2325
N09000007,7630
S12000023,76
S12000036,19031
W06000001,2322
N09000007,7628
S12000023,76
S12000036,18927
W06000001,2321
N09000007,7617
S12000023,76
S12000036,18827
W06000001,2320
N09000007,7617
S12000023,76
S12000036,18677
W06000001,2318
N09000007,7617
S12000023,76
S12000036,18548
W06000001,2318
N09000007,7617
S12000023,75
S12000036,18387
W06000001,2314
N09000007,7613
S12000023,75
S12000036,18248
W06000001,2314
N09000007,7609
S12000023,74
S12000036,18110
W06000001,2314
N09000007,7600
S12000023,74
S12000036,18024
W06000001,2314
N09000007,7600
S12000023,74
S12000036,17956
W06000001,2314
N09000007,7600
S12000023,74
S12000036,17882
W06000001,2314
N09000007,7600
S12000023,74
S12000036,17826
W06000001,2314
N09000007,7598
S12000023,74
S12000036,17721
W06000001,2314
N09000007,7596
S12000023,74
S12000036,17648
W06000001,2314
N09000007,7596
S12000023,74
